2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- BladabindiMutexes
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- BochsDetectKeys
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- Bootkit
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- Bottilda
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- BozokKey
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- browser_startpage
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- BrowserSecurity
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- BrowserStealer
2026-03-26 00:23:03,363 [cuckoo.core.startup] DEBUG: 	 |-- Btcbotnet
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- Bublik
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- BuildLangID
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- BuzusMutexes
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- BypassFirewall
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- c24URL
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- CarberpMutexes
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- Ceatrg
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- ChanitorMutexes
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- CheckIP
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- ChecksDebugger
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- ChecksKernelDebugger
2026-03-26 00:23:03,364 [cuckoo.core.startup] DEBUG: 	 |-- ClearPermissionEventLogs
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- ClearsEventLogs
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- ClickfraudCookies
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- cloud_mediafire
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- cloud_wetransfer
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- CloudFlare
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- CloudGoogle
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- CoinminerMutexes
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- ComRAT
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- ConsoleOutput
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- Crash
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- CreatesAutorunInf
2026-03-26 00:23:03,365 [cuckoo.core.startup] DEBUG: 	 |-- CreatesDocument
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesExe
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesHiddenFile
2026-03-26 00:23:03,366 [cuckoo.core.startup] DEBUG: 	 |-- CreatesLargeKey
